feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00027	Otu00028	Otu00029	Otu00032	Otu00033	Otu00034	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00069	Otu00070	Otu00071	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00084	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00120	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00143	Otu00146	Otu00148	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00212	Otu00213	Otu00215	Otu00217	Otu00219	Otu00220	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00234	Otu00236	Otu00237	Otu00239	Otu00240	Otu00243	Otu00245	Otu00246	Otu00248	Otu00251	Otu00253	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00283	Otu00284	Otu00286	Otu00287	Otu00292	Otu00293	Otu00300	Otu00301	Otu00302	Otu00304	Otu00305	Otu00309	Otu00310	Otu00312	Otu00316	Otu00319	Otu00324	Otu00326	Otu00330	Otu00335	Otu00336	Otu00337	Otu00341	Otu00343	Otu00350	Otu00351	Otu00352	Otu00355	Otu00356	Otu00360	Otu00361	Otu00362	Otu00365	Otu00368	Otu00369	Otu00370	Otu00375	Otu00376	Otu00378	Otu00382	Otu00383	Otu00385	Otu00388	Otu00391	Otu00395	Otu00398	Otu00399	Otu00400	Otu00403	Otu00406	Otu00408	Otu00411	Otu00419	Otu00425	Otu00426	Otu00432	Otu00434	Otu00437	Otu00445	Otu00446	Otu00447	Otu00448	Otu00454	Otu00457	Otu00475	Otu00476	Otu00483	Otu00487	Otu00488	Otu00493	Otu00494	Otu00495	Otu00496	Otu00504	Otu00506	Otu00513	Otu00521	Otu00537	Otu00539	Otu00560	Otu00561	Otu00569	Otu00581	Otu00584	Otu00599	Otu00600	Otu00606	Otu00618	Otu00626	Otu00696	Otu00747	Otu00957
cecal_1275_1	5	255	0	2	0	0	157	0	0	0	0	0	0	4	0	0	47	36	196	214	407	426	0	0	0	0	0	0	30	1	0	0	0	7	20	0	0	149	0	0	0	0	22	101	0	0	0	0	0	0	0	150	17	0	0	0	2	0	0	0	0	8	14	0	1	0	0	41	0	0	0	6	0	0	0	5	41	0	0	29	22	0	0	0	75	6	0	0	5	2	1	0	2	3	1	0	6	0	1	11	0	0	21	1	7	6	1	7	8	5	3	0	0	0	0	4	3	0	0	0	0	0	1	0	12	2	0	2	1	6	0	8	0	1	0	0	24	1	2	0	0	1	0	0	7	5	14	9	0	0	5	1	1	0	0	0	129	0	0	0	1	1	0	3	5	1	1	0	0	0	5	0	0	1	2	0	1	0	2	0	0	0	0	3	0	1	0	0	0	0	0	4	0	0	2	0	0	0	0	0	4	0	0	0	0	5	1	0	1	5	0	3	0	0	1	2	0	0	0	1	0	2	2	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	1	0	0	1	0	0
cecal_1275_2	7	95	0	9	0	0	202	0	0	0	0	0	0	0	0	0	11	9	330	195	320	175	0	0	0	0	0	0	17	8	0	0	0	20	4	0	0	255	0	0	0	0	64	67	0	0	0	0	0	0	0	134	152	0	0	8	5	0	0	0	0	4	14	0	0	1	0	13	0	2	0	9	0	0	0	1	28	0	0	13	14	0	0	0	115	17	0	0	12	0	10	3	11	18	1	0	7	0	0	7	0	0	75	0	41	29	0	14	11	3	0	0	0	0	0	3	8	0	0	0	0	0	1	0	27	13	0	0	13	6	0	2	0	3	1	0	17	2	1	0	0	6	1	0	7	17	12	1	0	0	5	0	0	0	0	0	84	0	0	0	0	0	0	3	2	1	0	0	0	0	0	1	4	1	6	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	3	0	0	3	3	0	1	0	0	1	0	8	0	0	5	1	2	1	1	0	0	0	6	0	0	2	4	0	1	0	19	0	0	7	0	0	0	4	0	2	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	3	0	2	0	0	1	0	0	0	0
cecal_1275_4	1	107	0	0	0	0	65	0	0	0	0	0	0	43	0	0	8	35	251	157	267	214	0	0	0	0	0	0	13	15	0	0	0	20	8	0	0	199	0	0	0	0	138	35	0	0	0	0	0	0	0	135	125	0	0	14	11	0	0	0	0	0	4	0	16	2	0	18	0	1	0	12	0	0	0	0	69	0	0	15	28	0	0	0	55	17	0	0	18	11	34	1	23	16	1	0	17	0	3	14	0	1	31	0	183	10	0	13	10	8	5	0	0	0	0	16	20	1	0	0	0	0	0	0	42	7	0	46	10	2	0	4	0	1	2	0	8	3	0	0	0	14	1	0	9	10	1	2	0	0	5	0	0	0	0	0	25	1	0	0	1	11	0	2	8	0	0	0	0	0	5	1	2	1	9	0	0	0	1	3	0	0	0	4	0	0	0	0	0	0	0	4	0	1	1	2	0	3	0	0	0	0	4	0	0	15	1	1	5	7	2	1	2	3	1	2	2	0	0	1	0	19	3	0	13	0	0	0	3	1	0	1	2	0	0	0	0	0	0	0	1	2	0	1	0	1	2	3	0	2	0	0	0	0	0	2	0	0	10	0	0	3	0	0	1	0	1	0	0
cecal_1291_2	5	0	832	54	0	0	37	0	0	0	0	148	0	0	0	0	0	48	0	0	0	0	0	0	0	0	147	0	0	0	608	0	67	0	4	0	0	0	0	70	0	56	0	0	250	0	215	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	33	0	0	0	0	54	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1291_3	16	0	858	54	0	0	57	0	0	0	0	115	0	0	0	0	0	67	0	0	0	0	0	0	0	0	104	0	0	0	672	0	60	0	1	0	0	0	0	85	0	75	0	0	290	0	204	0	0	0	0	0	0	0	0	0	0	0	23	1	0	0	0	14	0	0	0	0	31	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1292_1	17	533	326	48	5	448	44	248	0	3	0	7	0	0	0	0	0	0	0	0	0	0	0	28	0	0	7	0	0	0	54	0	0	0	0	0	0	0	65	16	62	0	0	0	4	0	9	0	0	70	88	0	116	0	119	0	42	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	1	0	0	0	0	0	0	0	16	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	33	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	28	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cecal_1292_2	3	394	408	31	10	489	20	352	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	3	0	0	0	48	0	0	0	1	0	0	0	36	28	44	0	1	0	4	0	15	0	0	80	97	0	76	2	89	0	57	0	0	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	10	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	7	0	0	0	0	12	9	0	0	0	0	0	5	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	0	3	9	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cecal_1292_3	11	360	364	25	8	594	37	384	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	31	0	0	0	1	0	0	0	38	24	42	0	0	0	2	0	7	0	0	78	66	0	90	14	88	0	54	0	0	6	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	15	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	25	1	0	0	0	0	7	4	0	0	0	0	0	3	0	0	0	0	0	0	0	46	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	1	0	2	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
cecal_1292_4	4	324	289	76	11	517	0	379	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	45	0	0	5	0	0	0	54	0	0	0	1	0	0	0	40	31	42	0	0	0	2	0	2	0	0	68	119	0	92	2	79	0	71	0	0	9	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	3	0	0	0	0	3	20	0	0	2	0	0	0	0	0	0	0	16	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	36	10	0	0	0	0	10	6	0	0	0	0	0	6	0	0	0	0	0	0	0	58	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	2	4	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1293_1	11	0	1300	27	0	0	63	1	0	0	0	8	169	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	404	161	109	104	5	15	0	0	0	17	14	44	0	0	0	20	152	0	10	66	0	0	0	0	50	0	0	0	0	0	0	0	0	14	0	0	0	0	5	0	8	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1293_2	29	0	1291	26	0	0	77	0	0	0	0	2	159	0	0	0	0	5	0	0	0	0	0	0	0	0	9	0	0	0	268	93	97	110	6	12	0	0	0	70	13	59	0	0	0	41	251	0	12	64	0	0	0	0	71	0	0	0	0	0	0	0	0	27	0	0	0	0	5	0	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1293_4	13	0	1092	15	0	0	43	0	0	0	0	2	183	0	0	0	0	2	0	0	0	0	0	0	0	0	22	0	0	0	597	152	80	74	6	31	0	0	0	66	17	39	0	0	0	17	166	0	6	74	0	0	0	0	64	0	0	0	0	0	0	0	0	31	0	0	0	0	4	0	16	0	10	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1294_1	61	0	0	755	0	0	501	0	0	0	0	54	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	24	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	585	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	128	10	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	53	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1294_2	66	0	0	1049	0	0	409	0	0	0	0	149	0	0	0	0	0	34	2	2	6	1	0	0	0	0	0	0	0	0	0	0	126	0	42	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	101	9	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	85	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1294_3	79	0	1	801	0	1	513	0	0	0	0	173	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	366	0	0	0	0	0	0	0	0	0	404	0	0	0	0	0	0	0	0	0	0	0	77	8	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	83	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_1295_4	25	2	1057	14	0	0	24	0	0	42	0	10	109	0	0	0	0	1	0	0	0	0	0	0	0	0	9	0	0	0	581	0	21	0	2	0	0	0	87	12	0	0	0	0	20	0	102	0	2	0	0	0	166	0	0	0	0	0	30	0	0	0	0	4	0	0	0	0	3	0	0	1	0	0	0	0	0	5	0	0	0	0	24	0	0	0	2	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	48	0	0	0	0	0	0	0	64	0	0	68	0	0	0	0	0	0	0	0	0	60	1	0	0	0	1	3	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
cecal_1296_1	4	475	371	0	9	502	30	356	0	9	0	1	0	0	0	0	0	1	0	0	0	1	0	83	0	0	5	0	0	0	23	0	2	0	1	2	0	0	66	5	43	22	0	0	2	0	13	0	0	18	62	0	23	3	74	0	26	0	39	6	0	0	0	0	0	0	0	0	7	0	0	13	0	0	0	16	0	6	0	0	0	0	0	11	0	0	4	0	0	0	0	0	0	0	4	0	0	11	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	31	0	0	0	0	0	8	7	0	0	0	0	0	7	0	0	0	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	1	4	0	0	7	0	0	0	0	0	9	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cecal_1296_2	7	361	290	0	10	538	40	396	0	74	0	2	0	0	0	0	0	0	0	0	0	0	0	62	0	0	6	0	0	0	6	0	3	0	0	3	0	0	35	10	63	23	0	0	7	0	9	0	0	22	64	0	81	0	92	0	45	0	0	13	0	0	0	0	0	0	0	0	4	0	0	11	0	0	0	30	0	3	0	0	0	0	1	7	0	0	4	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	43	9	0	0	0	0	4	2	0	0	0	0	0	9	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	0	0	10	0	0	2	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
cecal_1296_3	1	257	422	1	18	412	26	565	0	8	0	1	0	0	0	0	0	1	0	0	0	0	0	60	0	0	2	0	0	0	4	0	2	0	1	1	0	0	61	5	65	0	1	0	3	0	8	0	0	34	48	0	73	2	80	0	20	0	2	25	0	0	0	0	0	1	0	0	17	0	0	8	0	0	0	23	0	4	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	12	0	0	7	0	0	0	0	0	0	0	19	0	0	0	0	0	1	0	37	1	0	0	0	0	16	21	0	0	0	0	0	10	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	6	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
cecal_1297_1	8	1	956	4	72	577	72	0	0	0	0	1	323	0	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0	0	138	28	4	0	12	20	0	0	0	57	14	21	0	0	0	13	0	0	4	63	0	0	0	0	66	0	0	0	0	321	0	0	0	15	0	0	0	0	0	0	23	0	9	0	0	0	0	9	0	0	0	0	0	15	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	4	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
