feature	Otu00001	Otu00002	Otu00003	Otu00004	Otu00005	Otu00006	Otu00007	Otu00008	Otu00009	Otu00010	Otu00012	Otu00013	Otu00014	Otu00015	Otu00016	Otu00017	Otu00018	Otu00019	Otu00020	Otu00021	Otu00022	Otu00023	Otu00025	Otu00027	Otu00028	Otu00029	Otu00032	Otu00033	Otu00034	Otu00036	Otu00037	Otu00038	Otu00039	Otu00040	Otu00041	Otu00042	Otu00043	Otu00044	Otu00045	Otu00047	Otu00048	Otu00049	Otu00052	Otu00053	Otu00056	Otu00057	Otu00058	Otu00059	Otu00060	Otu00061	Otu00062	Otu00063	Otu00064	Otu00065	Otu00066	Otu00067	Otu00069	Otu00070	Otu00071	Otu00073	Otu00074	Otu00075	Otu00076	Otu00077	Otu00078	Otu00079	Otu00084	Otu00086	Otu00092	Otu00097	Otu00103	Otu00104	Otu00105	Otu00108	Otu00110	Otu00111	Otu00113	Otu00114	Otu00117	Otu00119	Otu00120	Otu00121	Otu00124	Otu00125	Otu00127	Otu00129	Otu00132	Otu00133	Otu00134	Otu00139	Otu00141	Otu00143	Otu00146	Otu00148	Otu00150	Otu00151	Otu00153	Otu00154	Otu00155	Otu00156	Otu00157	Otu00158	Otu00159	Otu00160	Otu00161	Otu00162	Otu00163	Otu00164	Otu00166	Otu00167	Otu00168	Otu00169	Otu00170	Otu00172	Otu00173	Otu00174	Otu00175	Otu00176	Otu00177	Otu00178	Otu00179	Otu00182	Otu00183	Otu00184	Otu00185	Otu00186	Otu00187	Otu00188	Otu00189	Otu00190	Otu00191	Otu00192	Otu00194	Otu00197	Otu00201	Otu00203	Otu00204	Otu00206	Otu00207	Otu00208	Otu00210	Otu00211	Otu00212	Otu00213	Otu00215	Otu00217	Otu00219	Otu00220	Otu00223	Otu00224	Otu00225	Otu00227	Otu00228	Otu00229	Otu00232	Otu00233	Otu00234	Otu00236	Otu00237	Otu00239	Otu00240	Otu00243	Otu00245	Otu00246	Otu00248	Otu00251	Otu00253	Otu00254	Otu00257	Otu00261	Otu00263	Otu00264	Otu00271	Otu00272	Otu00274	Otu00280	Otu00282	Otu00283	Otu00284	Otu00286	Otu00287	Otu00292	Otu00293	Otu00300	Otu00301	Otu00302	Otu00304	Otu00305	Otu00309	Otu00310	Otu00312	Otu00316	Otu00319	Otu00324	Otu00326	Otu00330	Otu00335	Otu00336	Otu00337	Otu00341	Otu00343	Otu00350	Otu00351	Otu00352	Otu00355	Otu00356	Otu00360	Otu00361	Otu00362	Otu00365	Otu00368	Otu00369	Otu00370	Otu00375	Otu00376	Otu00378	Otu00382	Otu00383	Otu00385	Otu00388	Otu00391	Otu00395	Otu00398	Otu00399	Otu00400	Otu00403	Otu00406	Otu00408	Otu00411	Otu00419	Otu00425	Otu00426	Otu00432	Otu00434	Otu00437	Otu00445	Otu00446	Otu00447	Otu00448	Otu00454	Otu00457	Otu00475	Otu00476	Otu00483	Otu00487	Otu00488	Otu00493	Otu00494	Otu00495	Otu00496	Otu00504	Otu00506	Otu00513	Otu00521	Otu00537	Otu00539	Otu00560	Otu00561	Otu00569	Otu00581	Otu00584	Otu00599	Otu00600	Otu00606	Otu00618	Otu00626	Otu00696	Otu00747	Otu00957
cecal_d21_1209_2	4	5	119	0	0	0	20	0	342	0	139	0	0	21	0	49	26	0	70	163	115	186	0	0	0	186	0	145	44	0	0	0	0	18	15	0	43	19	1	0	0	0	95	11	0	0	0	126	0	0	0	0	7	0	0	2	4	35	0	0	14	4	0	0	0	2	0	19	0	0	0	6	0	18	1	1	76	0	0	0	10	1	0	0	36	8	0	0	14	4	14	1	13	36	3	0	17	0	1	10	0	0	13	10	18	7	31	15	2	0	0	0	36	0	0	9	7	0	0	0	0	0	0	4	0	6	0	65	1	1	0	22	0	2	8	0	10	3	32	0	0	5	2	0	6	1	1	0	0	1	3	0	2	0	7	0	55	0	0	0	1	1	0	3	7	1	0	0	0	0	4	0	0	2	5	0	3	0	1	1	0	0	0	0	0	2	0	7	0	0	0	4	0	1	12	1	5	1	0	0	1	0	1	0	0	0	0	1	7	2	2	1	2	6	0	2	1	1	2	2	0	1	1	2	2	0	0	0	1	0	1	0	1	0	2	3	0	1	0	0	0	2	0	1	2	0	0	0	0	2	1	0	0	1	0	0	2	1	0	3	0	0	0	1	0	0	0	0	0
cecal_d21_1209_3	15	57	306	0	0	0	1	0	399	0	228	0	0	10	0	80	7	0	77	129	177	221	0	0	0	245	0	70	44	0	0	0	0	0	18	0	60	21	0	0	0	0	21	13	0	0	0	126	0	0	0	0	12	0	0	3	0	66	0	0	10	5	6	0	5	2	0	14	0	2	0	2	0	21	0	2	78	0	0	0	0	0	0	0	4	4	0	1	2	5	10	0	3	9	2	1	12	0	2	7	0	1	5	3	4	1	19	9	3	0	0	1	18	0	0	0	3	0	0	0	0	0	0	8	1	6	0	48	1	2	0	10	0	0	2	0	1	10	10	0	0	1	2	0	11	0	0	0	0	5	3	1	0	0	18	0	0	0	0	0	0	1	0	1	9	0	0	0	0	0	0	1	2	0	2	0	0	0	1	2	0	0	0	0	0	2	1	1	0	0	0	1	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	2	1	0	0	0	0	0	2	2	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0
cecal_d21_1209_4	2	30	168	4	0	1	19	1	415	0	136	0	0	12	0	95	11	0	89	119	125	169	0	0	0	263	0	97	40	0	0	0	0	12	15	0	48	20	0	0	1	0	49	16	0	0	0	106	0	0	0	0	26	0	0	2	3	54	0	0	13	4	13	0	5	8	0	8	0	3	0	7	0	17	11	2	52	0	0	1	0	11	0	0	26	6	0	0	10	6	13	3	17	48	1	9	33	0	2	32	2	0	7	7	4	5	38	8	6	2	0	0	27	0	0	14	15	1	0	0	0	1	0	3	0	5	0	28	2	4	0	5	0	3	5	0	5	6	5	0	0	4	16	0	9	2	0	0	0	2	6	1	0	0	5	0	14	0	0	0	1	0	0	0	3	0	2	0	1	0	2	0	0	1	3	0	4	0	1	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	10	1	1	0	0	0	0	0	2	0	0	8	0	0	1	3	0	2	0	8	0	3	0	4	1	0	0	1	3	0	2	0	0	0	0	0	2	1	1	0	2	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1802_1	115	91	384	0	1	0	118	0	179	7	143	0	0	1	0	0	43	1	12	34	68	144	1	0	275	6	0	26	163	3	0	0	0	9	22	0	67	9	0	0	0	0	4	10	0	0	0	64	0	1	0	0	40	0	0	0	69	20	0	0	6	70	1	0	120	0	15	30	0	103	0	11	0	1	0	13	4	0	0	0	0	34	0	0	12	5	0	0	6	2	1	0	1	0	1	0	2	0	8	0	0	2	48	6	0	1	6	0	0	17	0	0	1	0	0	0	5	0	0	0	0	0	3	0	10	14	0	0	0	5	0	5	0	3	0	0	0	0	16	0	0	4	0	0	2	1	0	3	0	16	7	6	0	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	1	13	4	0	0	1	0	2	1	0	0	0	27	0	1	0	1	1	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0	7	0	0	0	0	0	1	4	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1802_2	70	36	223	3	0	8	97	0	176	15	120	0	1	0	4	24	200	8	16	43	42	134	3	0	278	8	0	12	244	23	0	0	0	9	37	0	35	3	0	0	0	0	0	7	0	0	0	57	0	0	0	0	28	0	0	0	64	14	0	0	4	71	19	0	17	0	50	2	0	204	0	7	0	2	0	1	18	0	0	0	0	41	0	0	1	6	0	0	10	2	0	0	0	0	10	0	0	0	5	0	0	15	5	6	0	1	20	6	0	0	0	0	1	0	0	5	3	0	0	0	0	0	1	4	0	8	0	0	1	3	0	5	0	0	0	0	0	6	5	0	0	1	0	0	53	0	6	6	0	0	4	51	2	1	0	0	0	0	0	0	13	0	0	1	11	0	0	0	0	0	0	0	1	5	2	0	0	0	1	1	0	0	0	6	0	0	0	1	2	0	0	0	2	1	8	0	1	7	0	0	0	0	0	0	11	0	0	0	0	0	11	9	0	0	3	0	0	18	0	2	0	0	0	4	2	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0	1	0	0	0	1	0	1	1	2	0	0	0	0
cecal_d21_1802_3	70	12	115	0	0	0	51	1	123	0	97	0	0	0	1	9	241	19	3	21	37	182	0	0	262	11	0	15	445	20	0	0	0	18	89	0	75	5	0	0	0	0	6	2	0	0	1	35	0	0	0	0	4	0	0	0	118	10	0	0	4	102	15	0	11	0	56	7	0	135	0	2	0	3	15	0	34	0	0	0	46	6	0	0	18	2	0	0	2	2	0	0	0	2	0	1	0	0	2	0	0	1	19	1	0	2	0	7	4	0	0	0	1	0	0	6	2	1	0	0	0	0	2	45	0	3	0	0	2	0	0	0	0	1	0	0	0	3	25	0	0	0	0	0	34	0	5	12	0	6	1	26	3	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	0	10	0	0	1	0	0	0	0	0	3	10	0	2	0	2	2	0	0	2	3	0	6	2	2	2	0	0	0	0	0	0	0	0	0	1	0	0	8	1	1	0	4	0	0	1	0	6	0	0	0	11	2	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d21_1803_2	393	2	121	2	0	0	0	1	117	0	43	0	0	3	0	190	0	0	18	21	11	38	0	0	86	1	0	34	102	77	0	0	0	4	18	0	46	4	0	0	0	0	10	1	0	0	0	21	0	0	0	0	37	0	0	2	37	6	0	0	1	61	284	0	4	0	5	64	0	2	0	7	0	0	85	4	7	0	0	14	0	10	0	0	5	14	0	0	25	1	0	0	21	2	1	12	24	0	0	14	0	3	34	36	0	3	2	21	25	2	0	1	178	0	0	5	4	0	0	0	0	0	2	43	9	19	0	0	10	0	0	14	0	2	4	0	3	0	43	0	0	4	0	0	60	6	4	0	0	17	25	5	3	0	4	0	0	0	0	0	0	0	0	5	25	0	0	0	0	0	3	1	2	12	7	18	1	0	0	0	0	0	5	4	0	2	1	0	3	0	0	2	3	1	0	7	3	2	0	0	0	0	0	0	1	0	3	0	0	0	3	2	1	3	4	0	2	14	0	4	0	0	0	1	3	0	0	0	4	1	1	0	0	0	2	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	1	0	12	2	3	0	0	0	0
cecal_d42_1216_1	247	1259	0	629	0	1	53	0	0	0	0	390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1216_2	119	1344	0	1017	0	0	48	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1216_4	55	1505	0	984	0	0	73	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	9	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1217_1	71	1415	3	698	0	0	102	0	3	0	3	501	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	117	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1217_2	107	1444	3	969	0	0	105	1	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1217_3	126	1467	3	890	1	0	106	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1223_3	9	560	677	71	0	445	125	449	0	115	0	0	36	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	53	45	0	0	0	13	0	0	0	1	0	2	0	0	0	0	0	0	0	0	20	0	0	71	0	0	0	0	0	26	0	0	3	2	0	0	0	0	1	4	0	0	0	15	7	0	0	0	0	0	0	0	0	0	24	13	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	26	0	0	0	0	0	7	7	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
cecal_d42_1223_4	11	495	624	75	0	305	16	661	0	81	0	0	50	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	96	2	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	58	0	0	1	0	0	3	0	0	7	9	0	0	0	0	0	0	0	0	0	34	5	0	0	1	0	0	0	0	0	0	72	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	23	0	0	0	0	0	11	14	0	0	0	0	0	12	0	0	0	2	0	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	2	6	0	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
cecal_d42_1223_5	11	395	608	85	0	619	24	512	0	101	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	59	2	0	0	14	0	0	0	4	0	0	0	0	0	0	0	0	0	0	12	0	0	74	0	0	1	0	0	22	0	0	1	7	0	0	0	0	1	2	0	0	0	43	12	0	0	1	0	0	0	0	0	0	56	18	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	16	0	0	0	0	0	18	6	0	0	0	0	0	12	0	0	0	0	0	6	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
cecal_d42_1225_1	19	755	631	0	0	77	41	905	0	94	0	0	40	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	69	2	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	23	0	3	0	0	0	0	0	0	0	36	0	0	1	1	0	0	1	0	0	0	0	0	0	0	9	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	17	18	0	0	0	0	0	10	0	10	5	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	11	0	0	2	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecal_d42_1225_2	14	754	715	10	0	137	48	697	0	108	0	0	17	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	46	25	7	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	67	0	0	11	1	0	0	2	0	0	0	1	0	0	0	9	0	0	1	0	0	0	0	0	0	0	10	0	0	0	0	0	5	0	0	0	0	0	0	0	16	7	0	0	0	0	0	5	0	8	5	2	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	17	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	21	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
cecal_d42_1225_3	16	421	860	21	0	37	28	741	0	124	0	0	134	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	42	175	1	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	23	0	4	0	0	0	0	0	0	1	44	0	0	2	0	0	0	1	0	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	14	13	0	0	0	0	0	19	0	11	0	2	0	9	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	2	2	0	0	0	2	9	0	0	0	0	0	0	0	0	0	0	2	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0
cecal_d42_1225_4	4	717	764	2	0	156	34	701	0	112	0	0	46	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	53	1	0	0	20	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	0	0	0	0	49	2	0	6	3	0	0	1	0	0	0	0	0	0	0	14	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13	16	0	0	0	0	0	13	0	27	3	3	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	8	0	0	7	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
cecal_d42_1225_5	12	571	810	10	0	130	23	658	0	118	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	35	104	5	0	0	29	0	0	0	0	0	0	0	0	0	0	0	4	0	0	22	0	0	1	0	0	0	0	0	0	33	0	2	0	0	0	0	0	0	0	35	0	0	3	0	0	0	1	0	0	0	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	13	0	0	0	0	0	4	0	0	0	0	0	0	0	14	5	0	0	0	0	0	14	0	15	4	2	0	6	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	2	0	17	0	0	3	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
